Xmag,Magnor,59.8835172226,12.2975345222,1730,Eda
Cggr,riksgräns,59.9318373045,12.2434062623,1730,Eda
Ol,Oleby,60.1298676667,13.0385560918,1737,Torsby
Toy,Torsby,60.1364907141,13.0027401092,1737,Torsby
Stje,Stjerneskolan,60.1390691552,13.0111382311,1737,Torsby
Sf,Storfors,59.5330272111,14.2717259195,1760,Storfors
Bad,Badsta,59.5474859161,14.2914543888,1760,Storfors
Skog,Skoghall,59.3298574732,13.4529656458,1761,Hammarö
De,Deje,59.6021419959,13.4704683637,1763,Forshaga
Sgm,Segmon,59.2747287174,13.0384697125,1764,Grums
Gms,Grums,59.3530015079,13.1137647699,1764,Grums
Bäb,Bäckebron,59.6610381325,13.1661643716,1766,Sunne
Vät,Västra Ämtervik,59.7277402699,13.1471274178,1766,Sunne
Öjr,Öjervik,59.7736653515,13.1224783601,1766,Sunne
Rts,Rottneros,59.7949698052,13.1287308176,1766,Sunne
Kns,Kolsnäs,59.8257800191,13.1409352068,1766,Sunne
Sun,Sunne,59.8355246248,13.1491714165,1766,Sunne
Imr,Ingmår,59.878471531,13.1752825065,1766,Sunne
Ebk,Edsbjörke,59.9012524708,13.1709931792,1766,Sunne
Ibe,Ivarsbjörke,59.9595427407,13.1439411453,1766,Sunne
Lyv,Lysvik,60.015950538,13.1377830068,1766,Sunne
Bdb,Badabruk,60.062187375,13.0961355398,1766,Sunne
Ks,Karlstad central,59.3778909305,13.4990253736,1780,Karlstad
Ve,Väse,59.3816380233,13.8532468792,1780,Karlstad
Kvä,Välsviken,59.3911336381,13.5820806279,1780,Karlstad
Våb,Vålberg,59.3989342775,13.1973987369,1780,Karlstad
Srr,Skattkärr,59.4085584487,13.6718172641,1780,Karlstad
Skr,Skåre,59.4294007373,13.4483542393,1780,Karlstad
El,Edsvalla,59.4357731087,13.2126316805,1780,Karlstad
Kud,Klingerud,59.4833346179,13.3608052227,1780,Karlstad
Lf,Lindfors,59.6033683312,13.83117333,1780,Karlstad
Mko,Molkom,59.6053961516,13.7250327072,1780,Karlstad
Bjb,Björneborg,59.2443550785,14.2503849909,1781,Kristinehamn
Höja,Höja,59.2998373278,14.1344664157,1781,Kristinehamn
Khn,Kristinehamn,59.3173987287,14.1071224478,1781,Kristinehamn
Spjb,Spjutbäcken,59.328667214,14.1388124464,1781,Kristinehamn
Öl,Ölme,59.360892712,14.0054108006,1781,Kristinehamn
Nd,Nässundet,59.4385036148,14.2345994109,1781,Kristinehamn
Gdl,Geijersdal,59.5984380048,13.9669226053,1782,Filipstad
Nka,Nykroppa,59.6224801753,14.3084360656,1782,Filipstad
Hkn,Hornkullen,59.6257373585,14.2911364076,1782,Filipstad
Dgö,Daglösen,59.6421419782,14.1914406707,1782,Filipstad
Hlt,Herrhult,59.6498905653,14.3107462268,1782,Filipstad
Fid,Filipstad,59.7083494205,14.1594703062,1782,Filipstad
Pbg,Persberg,59.7496799137,14.2382072131,1782,Filipstad
Buk,Brunsberg,59.6176282869,12.9613134073,1784,Arvika
Bu,Brunsbergstunneln,59.6223927261,12.946590551,1784,Arvika
Guy,Gunnarsbyn,59.6254480707,12.9063606366,1784,Arvika
En,Edane,59.6268090246,12.8293413496,1784,Arvika
Ar,Arvika,59.6536341638,12.5908033777,1784,Arvika
Ot,Ottebol,59.697975902,12.4615941019,1784,Arvika
Åt,Åmotfors,59.7684049637,12.3663807807,1784,Arvika
Sfl,Säffle,59.1323502301,12.9162337527,1785,Säffle
Byä,Byälven,59.1386251908,12.9221282331,1785,Säffle
Vdb,Värmlands Bro,59.1853444925,13.0138897759,1785,Säffle
Fa,Finnerödja,58.9261915054,14.4429159305,1860,Laxå
Lå,Laxå,58.988919111,14.6146027209,1860,Laxå
Hs,Hasselfors,59.0856417119,14.646340797,1860,Laxå
Lln,Linddalen,59.0113970552,14.7690710657,1861,Hallsberg
Vt,Vretstorp,59.0215817128,14.864881658,1861,Hallsberg
Öj,Östansjö,59.0456290016,14.9813337654,1861,Hallsberg
Täl,Tälle,59.0501731236,15.0190173526,1861,Hallsberg
Hpn,Hallsberg Posten,59.0552043589,15.0462863706,1861,Hallsberg
Hrbg,Hallsbergs rangerbangård,59.0586565651,15.0593326989,1861,Hallsberg
På,Pålsboda,59.0638731281,15.3400603169,1861,Hallsberg
Hpbg,Hallsberg,59.067109059,15.1112478173,1861,Hallsberg
Nkp,Närkes Kvarntorp,59.1267888274,15.2637975875,1861,Hallsberg
Svå,Svartå,59.1323149794,14.5158603217,1862,Degerfors
Dg,Degerfors,59.2288762795,14.4403553487,1862,Degerfors
Srt,Strömtorp,59.2506346385,14.411523962,1862,Degerfors
Loka,Loka,59.6364473401,14.4690016572,1863,Hällefors
Ghy,Grythyttan,59.7038422804,14.530485448,1863,Hällefors
Ghyn,Grythyttans norra,59.7388791947,14.5150340283,1863,Hällefors
Hlf,Hällefors,59.7777456719,14.5180500304,1863,Hällefors
Hlfn,Hällefors norra,59.7827688526,14.5190107017,1863,Hällefors
Sif,Sikfors,59.8070102437,14.5837402022,1863,Hällefors
Brö,Bredsjö,59.8320341765,14.7269179644,1863,Hällefors
Keb,Kejsarbäcken,59.8334492876,14.712546117,1863,Hällefors
Kpg,Kopparberg,59.8726345472,14.9868909858,1864,Ljusnarsberg
Skrt,Skäret,59.8949214758,14.9299609168,1864,Ljusnarsberg
Stl,Ställdalen,59.9344185211,14.9417227829,1864,Ljusnarsberg
Ggm,Grängesbergs malmbangård,60.063614794,14.9816959074,1864,Ljusnarsberg
Gg,Grängesberg,60.075037517,15.0034320996,1864,Ljusnarsberg
Km,Kilsmo,59.0656914969,15.5356590667,1880,Örebro
Ms,Mosås,59.1977746502,15.1626330553,1880,Örebro
Öb,Örebro Södra,59.2699925571,15.2024671584,1880,Örebro
Ör,Örebro central,59.2782140091,15.2109563335,1880,Örebro
Hsa,Hovsta,59.3491182036,15.2186933517,1880,Örebro
Aä,Alväng,59.379010567,15.5660056502,1880,Örebro
Er,Ervalla,59.4169834481,15.247585921,1880,Örebro
xErn,Ervalla NBVJ,59.4263226223,15.2476541096,1880,Örebro
xL,Löth,59.4339915317,15.2227663047,1880,Örebro
xTp,Torpa,59.4516178012,15.1700584975,1880,Örebro
xJ,Järle,59.4642399077,15.1512429646,1880,Örebro
Kla,Kumla,59.1275460427,15.1409512233,1881,Kumla
Mdm,Mariedamm,58.8528744044,15.1620356916,1882,Askersund
Rh,Rönneshytta,58.9219566035,15.050710078,1882,Askersund
Å,Åsbro,58.9981802909,15.0611779719,1882,Askersund
Skms,Skymossen,59.0199782096,15.0888904305,1882,Askersund
Bop,Botorp,59.3166933584,14.463138775,1883,Karlskoga
Ksac,Karlskoga centrum,59.3248284594,14.5228778004,1883,Karlskoga
Kasd,Karlskoga Dalbacksgatan,59.3263605405,14.5098174483,1883,Karlskoga
Bof,Bofors,59.3333108685,14.5469261369,1883,Karlskoga
Gr,Granbergsdal,59.4003814741,14.6010298761,1883,Karlskoga
Kt,Kapellet,59.4020577022,14.5884706408,1883,Karlskoga
Kf,Kortfors,59.417839874,14.6759732136,1883,Karlskoga
Vik,Vikersvik,59.4645395812,14.8598008774,1884,Nora
xLm,Lilla Mon,59.4751706623,15.1236349712,1884,Nora
xSm,Stora Mon,59.4821697647,15.0853001686,1884,Nora
Knp,Knapptorp,59.4841548325,14.9307248875,1884,Nora
xKh,Källarhalsen,59.4897513229,15.0654550078,1884,Nora
xPh,Pershyttan,59.494652613,15.0070638919,1884,Nora
Käp,Käppsta,59.4991093894,14.9589181598,1884,Nora
Gyt,Gyttorp,59.5016629823,14.9712264143,1884,Nora
xGyt,Gyttorp,59.5016629823,14.9712264143,1884,Nora
xPgn,Pershyttevägen,59.5066758844,15.0167473573,1884,Nora
xÄp,Älvstorp,59.5111802363,15.0348772935,1884,Nora
xN,Nora stad,59.5161799535,15.0420391864,1884,Nora
Feb,Fellingsbro,59.4328261465,15.5950381097,1885,Lindesberg
Fv,Frövi,59.4676199691,15.3636943736,1885,Lindesberg
Slg,Sällinge,59.5197498382,15.4804026968,1885,Lindesberg
Vdv,Vedevåg,59.5235959756,15.2822851325,1885,Lindesberg
Sba,Spannarboda,59.5762847606,15.5074968774,1885,Lindesberg
Ld,Lindesberg,59.5945162201,15.2286448338,1885,Lindesberg
Sr,Storå,59.7188839013,15.1407462306,1885,Lindesberg
Rlå,Rällså,59.7969737952,15.0975247945,1885,Lindesberg
Krn,Krampen,59.7425275158,15.5796650706,1904,Skinnskatteberg
Skb,Skinnskatteberg,59.8326199902,15.6915987075,1904,Skinnskatteberg
Dn,Dagarn,59.9080666831,15.7170539463,1904,Skinnskatteberg
Shr,Surahammar,59.7065789112,16.2196284833,1907,Surahammar
Rmn,Ramnäs,59.7697762209,16.2078832055,1907,Surahammar
Brh,Brattheden,59.788034889,16.1810524611,1907,Surahammar
Vso,Virsbo,59.8718551094,16.0842878069,1907,Surahammar
Kör,Kungsör,59.4277989145,16.103102241,1960,Kungsör
Vsg,Valskog,59.443550861,15.9512536555,1960,Kungsör
Kbä,Kolbäck,59.5642750694,16.2334494673,1961,Hallstahammar
Hh,Hallstahammar,59.6146559281,16.2201944369,1961,Hallstahammar
Snt,Snyten,59.9916485463,16.023763006,1962,Norberg
Kbn,Karbenning,60.0368385748,16.0732126862,1962,Norberg
Hma,Hökmora,60.0621265483,16.1572955972,1962,Norberg
Nbg,Norberg,60.0655600138,15.9343217696,1962,Norberg
Mim,Mimer,60.0782654641,15.9458238076,1962,Norberg
Spy,Spännarhyttan,60.089304068,15.9416994766,1962,Norberg
Kär,Kärrgruvan,60.0981475755,15.9355858993,1962,Norberg
Ssh,Strömsholm,59.5009826229,16.2676704115,1980,Västerås
Dt,Dingtuna,59.5715644267,16.3897790145,1980,Västerås
Våv,Västerås västra,59.5956052358,16.507692516,1980,Västerås
Vå,Västerås central,59.6076959135,16.5529113957,1980,Västerås
Vån,Västerås norra,59.6459912039,16.5830686384,1980,Västerås
Ttu,Tortuna,59.6698364278,16.720767162,1980,Västerås
Gttu,Gamla Tortuna,59.6738488402,16.7188952099,1980,Västerås
Tb,Tillberga,59.687424156,16.6240874766,1980,Västerås
Ksus,Kvicksund,59.4507746799,16.3206479618,1980,Västerås
Ksu,Kvicksund,59.4581350109,16.3094671569,1980,Västerås
Rt,Ransta,59.8101914608,16.6399522674,1981,Sala
Sl,Sala,59.9256954075,16.6045166404,1981,Sala
Ist,Isätra,59.9376649031,16.7440765396,1981,Sala
Bdo,Broddbo,59.9869158532,16.4818824514,1981,Sala
Ry,Rosshyttan,60.0685831117,16.3540522917,1981,Sala
Äbg,Ängelsberg,59.9569807792,16.0092456901,1982,Fagersta
Äbgb,Ängelsbergs bruk,59.9661286994,16.0072492065,1982,Fagersta
Fgc,Fagersta central,59.9905487548,15.8154658557,1982,Fagersta
Fgn,Fagersta Norra,60.0086419915,15.7753448854,1982,Fagersta
Kp,Köping,59.5062162396,16.006600834,1983,Köping
Morp,Munktorp,59.5332291422,16.1340577583,1983,Köping
Nkt,Näverkärret,59.6652613903,15.527176208,1983,Köping
Arb,Arboga,59.3971893875,15.8405255787,1984,Arboga
Öa,Ökna,59.4012311991,15.7251271388,1984,Arboga
Jbk,Jädersbruk,59.4072247017,15.7983923686,1984,Arboga
Ålg,Ålsäng,59.4157356316,15.7102317606,1984,Arboga
Nås,Nås,60.4625540841,14.4999714846,2021,Vansbro
Råg,Rågsveden,60.4795294669,14.0652071084,2021,Vansbro
Äp,Äppelbo,60.4909587649,14.0006140754,2021,Vansbro
Vo,Vansbro,60.5124980209,14.2260690193,2021,Vansbro
Dj,Dala-Järna,60.5476720041,14.3627105039,2021,Vansbro
Ym,Yttermalung,60.5799613678,13.8240865927,2023,Malung-Sälen
Mlgf,Malung Folkhögskola,60.6682822648,13.7353472623,2023,Malung-Sälen
Mlgg,Malung Gymnasium,60.679432473,13.7237422776,2023,Malung-Sälen
Mlg,Malung,60.6836790392,13.7105375344,2023,Malung-Sälen
Mfs,Malungsfors,60.7387616863,13.5557095893,2023,Malung-Sälen
Böo,Björbo,60.4531237125,14.7288098805,2026,Gagnef
Dfl,Dala-Floda,60.4887356586,14.7899654975,2026,Gagnef
Mfj,Mockfjärd,60.4957900263,14.9583735427,2026,Gagnef
Då,Djurås,60.5600828935,15.1385500724,2026,Gagnef
Gnf,Gagnef,60.5987555589,15.0810346513,2026,Gagnef
In,Insjön,60.6755121239,15.0944054907,2029,Leksand
Lsd,Leksand,60.7340300258,15.0030071227,2029,Leksand
Lea,Leksboda,60.7765853755,15.0202147267,2029,Leksand
Tlg,Tällberg,60.8187558533,15.0204067808,2029,Leksand
Rv,Rättvik,60.88469675,15.1156926685,2031,Rättvik
Tpu,Tappudden,61.1690874864,15.1175320913,2031,Rättvik
Fda,Furudal,61.1696996667,15.1349702897,2031,Rättvik
Grn,Göringen,61.2262253273,15.3732363624,2031,Rättvik
Ors,Orsa,61.1190868587,14.6211423031,2034,Orsa
Born,Born,61.1352704178,14.642970547,2034,Orsa
Klh,Kallholsfors,61.1673700925,14.7042428661,2034,Orsa
Thd,Tallhed,61.2100876702,14.7091282031,2034,Orsa
Bid,Björnidet,61.3816169324,14.7469293725,2034,Orsa
Älo,Älvho,61.4979553914,14.7473374666,2034,Orsa
Bbe,Blyberg,61.1532761178,14.1377814767,2039,Älvdalen
Mäk,Märbäck,61.2012505085,14.0743935629,2039,Älvdalen
Vad,Vad,60.0322112679,15.6436137387,2061,Smedjebacken
Sre,Söderbärke,60.0724925806,15.5371106644,2061,Smedjebacken
Hge,Hagge,60.1313778237,15.3100461659,2061,Smedjebacken
Smj,Smedjebacken,60.1365071387,15.4056168148,2061,Smedjebacken
Gså,Garsås,60.9133010519,14.8192618103,2062,Mora
Vka,Vika,60.9455220022,14.459743969,2062,Mora
Lom,Lomsmyren,60.9826566721,14.5117987354,2062,Mora
Wibe,Wibe,60.984029546,14.5241409313,2062,Mora
Mrai,Mora kommuns industrispår,60.9951850682,14.54105576,2062,Mora
Pol,Pol-spåret (oljedepå),60.9951850682,14.54105576,2062,Mora
Mra,Mora,61.0087123074,14.5590961055,2062,Mora
Mras,Morastrand,61.0087123074,14.5590961055,2062,Mora
Vtn,Vattnäs,61.049341974,14.5978273724,2062,Mora
Oxb,Oxberg,61.129862423,14.1725440384,2062,Mora
Hno,Hinsnoret,60.5424617678,15.6283464422,2080,Falun
Koä,Korsnäs,60.5860974812,15.7127183809,2080,Falun
Ryg,Ryggen,60.5910331779,15.9461923393,2080,Falun
Fln,Falun central,60.603247307,15.641726698,2080,Falun
Gyo,Grycksbo,60.6874698985,15.4802615584,2080,Falun
Uly,Ulvshyttan,60.3301008562,15.3568033377,2081,Borlänge
Slnä,Sellnäs,60.4133674167,15.3806814269,2081,Borlänge
Sau,Stora Tuna,60.4417707921,15.4969107944,2081,Borlänge
Blg,Borlänge central,60.4829431349,15.4254721265,2081,Borlänge
Orn,Ornäs,60.5071603265,15.5348557377,2081,Borlänge
Rbä,Repbäcken,60.5141739273,15.3434182218,2081,Borlänge
Rmh,Rämshyttan,60.2983030577,15.2223983005,2082,Säter
St,Säter,60.3465894563,15.7570787534,2082,Säter
Gtf,Gustafs,60.4013691554,15.5947169809,2082,Säter
Lsj,Långsjön,60.5873218295,16.0915158606,2082,Säter
Hdm,Hedemora,60.2741043527,15.9802354934,2083,Hedemora
Vhy,Vikmanshyttan,60.2965978609,15.8624084176,2083,Hedemora
Avky,Avesta Krylbo,60.1295332435,16.2161478519,2084,Avesta
Acm,Avesta centrum,60.1472930337,16.170606939,2084,Avesta
Ju,Jularbo,60.1583305061,16.2577128608,2084,Avesta
Snb,Snickarbo,60.1911226306,16.0563879762,2084,Avesta
Fs,Fors,60.2064994834,16.3115207084,2084,Avesta
Mrs,Morshyttan,60.2618624219,16.375385043,2084,Avesta
Hlr,Horndals Bruk,60.2961174042,16.4134623255,2084,Avesta
Hl,Horndal,60.3047627531,16.4137090696,2084,Avesta
By,Byvalla,60.3470140388,16.4162983196,2084,Avesta
Khy,Klenshyttan,60.1078690777,15.1043240911,2085,Ludvika
Spm,Skeppmora,60.1226253015,15.1110109212,2085,Ludvika
La,Ludvika,60.1498784626,15.1824939034,2085,Ludvika
Gäg,Gräsberg,60.2242972051,15.2232506692,2085,Ludvika
Msn,Medskogsheden,60.7912362331,16.6992169626,2101,Ockelbo
Jås,Jädraås,60.8422711912,16.4682610967,2101,Ockelbo
xJås,Jädraås,60.8422711912,16.4682610967,2101,Ockelbo
Kfn,Kolforsen,60.8430828168,16.85123621,2101,Ockelbo
Åbo,Åbo,60.8484528565,16.4530479733,2101,Ockelbo
xÅbo,Åbo,60.8484528565,16.4530479733,2101,Ockelbo
Pte,Pallanite,60.8530098068,16.4434806713,2101,Ockelbo
xPte,Pallanite,60.8530098068,16.4434806713,2101,Ockelbo
Fia,Finkelboda,60.8599557144,16.4329683272,2101,Ockelbo
xFia,Finkelboda,60.8599557144,16.4329683272,2101,Ockelbo
Tås,Tallås,60.8694825862,16.4092142574,2101,Ockelbo
xTås,Tallås,60.8694825862,16.4092142574,2101,Ockelbo
Tåsg,Tallås Grusgropsväxel,60.8720365488,16.4019780407,2101,Ockelbo
Tåsw,Tallås Grusgropsväxel,60.8720365488,16.4019780407,2101,Ockelbo
wTås,Tallås Grusgropsväxel,60.8720365488,16.4019780407,2101,Ockelbo
svbn,Svartbäcken Nedre,60.8743943096,16.3841410233,2101,Ockelbo
xSvb,Svartbäcken Nedre,60.8743943096,16.3841410233,2101,Ockelbo
Ob,Ockelbo,60.8911617017,16.7208960691,2101,Ockelbo
Mog,Mo grindar,60.9420616523,16.7116997385,2101,Ockelbo
Döl,Döljebro,60.9940009489,16.6868700428,2101,Ockelbo
Lb,Lingbo,61.0449396748,16.6727977444,2101,Ockelbo
Dgn,Dalgränsen,60.3827584128,16.45347931,2104,Hofors
Hä,Hästbo,60.4490396371,16.4552582703,2104,Hofors
Tså,Torsåker,60.5145853485,16.4902557939,2104,Hofors
Hfr,Hofors,60.5695825336,16.2661773404,2104,Hofors
Gad,Granstanda,60.5847805084,16.3660549226,2104,Hofors
Säg,Söräng,61.3403641366,16.2185449115,2121,Ovanåker
Vna,Voxna,61.340688259,15.5724872632,2121,Ovanåker
Aft,Alfta,61.3455456378,16.0713398012,2121,Ovanåker
Rum,Runemo,61.3571918489,16.1331905215,2121,Ovanåker
Edv,Edsbyverken,61.3720026831,15.8432749778,2121,Ovanåker
Edn,Edsbyn,61.372749608,15.8209742657,2121,Ovanåker
Eds,Edsbyns södra,61.3740211132,15.8333378638,2121,Ovanåker
Håg,Harmånger,61.9035148328,17.2688783209,2132,Nordanstig
Åmy,Åmyran,61.989800496,17.2579172309,2132,Nordanstig
Gnp,Gnarp,62.0553507308,17.2429183281,2132,Nordanstig
Gry,Gryttje,62.0717495119,17.2807345265,2132,Nordanstig
Tjä,Tjärnvik,62.1000278501,17.319671825,2132,Nordanstig
Åkg,Årskogen,62.1437725177,17.3484097554,2132,Nordanstig
Vön,Vassjön,61.5669432559,14.7882684081,2161,Ljusdal
Lhr,Lillhamra,61.6416176421,14.7958726535,2161,Ljusdal
Lö,Lörstrand,61.6588034281,16.165462823,2161,Ljusdal
Tdö,Tandsjöborg,61.6954227055,14.7455732728,2161,Ljusdal
Jr,Järvsö,61.7156944323,16.1720935638,2161,Ljusdal
Skä,Skästra,61.749061769,16.1641008406,2161,Ljusdal
xHbo,Hybo,61.7964978861,16.1927160315,2161,Ljusdal
Feö,Fågelsjö,61.801604572,14.6820784665,2161,Ljusdal
Ls,Ljusdal,61.8268094898,16.0965097554,2161,Ljusdal
Tl,Tallåsen,61.8672681163,16.0126895286,2161,Ljusdal
Ltr,Loster,61.9394506881,15.9491259219,2161,Ljusdal
Hnn,Hennan,62.0218523859,15.9023940245,2161,Ljusdal
Hnb,Hälsingenybo,62.0706661748,15.8329362811,2161,Ljusdal
Öbn,Örabäcken,62.1113408245,15.7547159762,2161,Ljusdal
Rsö,Ramsjö,62.1599602963,15.676329957,2161,Ljusdal
Ng,Norrhög,62.2392125192,15.6582442427,2161,Ljusdal
Msö,Mellansjö,62.3078124318,15.6822329266,2161,Ljusdal
Fb,Forsbacka,60.6397425013,16.8884612275,2180,Gävle
Bom,Bomansberget,60.6507618153,17.2417948762,2180,Gävle
Fvks,Furuvik,60.6508340182,17.3373249582,2180,Gävle
Fvk,Furuvik,60.6514163954,17.32968245,2180,Gävle
Nvl,Norra Valbo,60.6614769856,17.0135171217,2180,Gävle
Hg,Hagaström,60.6704166947,17.0680962106,2180,Gävle
Gä,Gävle central,60.6760861335,17.1517500385,2180,Gävle
Gä.f,Fordonsmagasinet,60.6760861335,17.1517500385,2180,Gävle
Gä.g,Gasklockorna,60.6760861335,17.1517500385,2180,Gävle
Gä.h,Gävle hamn,60.6760861335,17.1517500385,2180,Gävle
Gä.j,Järnvägsmuseum,60.6760861335,17.1517500385,2180,Gävle
Gäb,Gävle godsbangård,60.6812154639,17.1556086792,2180,Gävle
Smo,Strömsbro,60.6992557718,17.1547278037,2180,Gävle
Hly,Hilleby,60.7303847478,17.1715047671,2180,Gävle
Osl,Oslättfors,60.7730270967,16.9788432221,2180,Gävle
Tdj,Trödje,60.8143989048,17.199079624,2180,Gävle
Hfj,Hamrångefjärden,60.9011047706,17.0625378939,2180,Gävle
Ndt,Norrsundet,60.9319701468,17.1420873071,2180,Gävle
Krl,Kringlan,60.9659388537,17.0549118535,2180,Gävle
Ax,Axmarby,61.0073863907,17.1135900377,2180,Gävle
Kkä,Karskär,60.679126888,17.2689842806,2180,Gävle
Fär,Fliskär,60.6864833776,17.2460576077,2180,Gävle
Sv,Storvik,60.5818777468,16.5342959041,2181,Sandviken
Kgd,Kungsgården,60.602352108,16.6210942795,2181,Sandviken
Vmu,Villersmuren,60.6071867257,16.6954317526,2181,Sandviken
Snv,Sandviken,60.6142294423,16.7775883906,2181,Sandviken
Åh,Åshammar,60.6485241554,16.5478898703,2181,Sandviken
Jb,Järbo,60.7149561275,16.6031015877,2181,Sandviken
Säu,Sunnäsbruk,61.1085632495,17.1252979576,2182,Söderhamn
Hdn,Holmsveden,61.1197088573,16.7190918591,2182,Söderhamn
Vv,Vallvik,61.1933885722,17.1293176815,2182,Söderhamn
Åä,Åänge,61.2096251838,17.1121680527,2182,Söderhamn
Lse,Ljusne,61.2126118485,17.1118468331,2182,Söderhamn
Lsb,Ljusne bruk,61.2171002884,17.116579939,2182,Söderhamn
Gui,Gussi,61.2345399039,17.0964354962,2182,Söderhamn
Sne,Sandarne,61.2650611233,17.1483814183,2182,Söderhamn
Me,Marmaverken,61.2704599391,16.8634366116,2182,Söderhamn
Mb,Mobodarne,61.2809234128,16.7148222767,2182,Söderhamn
Shv,Söderhamn,61.2994106083,17.0348912237,2182,Söderhamn
Shm,Söderhamn,61.3017045824,17.104148641,2182,Söderhamn
Stu,Stugsund,61.3050265372,17.1111503736,2182,Söderhamn
Käe,Källene,61.3335211908,17.0166555154,2182,Söderhamn
Töd,Trönödal,61.3847515158,16.8847471669,2182,Söderhamn
Lsn,Losesjön,61.4105321838,16.9944522777,2182,Söderhamn
Rbo,Röstbo,61.1750784894,16.6732359622,2183,Bollnäs
Ltj,Lilltjära,61.2149428996,16.6182281819,2183,Bollnäs
Kls,Kilafors,61.230689786,16.5703988075,2183,Bollnäs
Bn,Bollnäs,61.3494847445,16.3917204107,2183,Bollnäs
Rte,Röste,61.3801645475,16.3918113654,2183,Bollnäs
Lot,Lottefors,61.4201684808,16.4115455473,2183,Bollnäs
Ab,Arbrå,61.4710347925,16.3798346182,2183,Bollnäs
Vl,Vallsta,61.518063692,16.3674812714,2183,Bollnäs
Små,Simeå,61.571915714,16.3266524595,2183,Bollnäs
Ksö,Karsjö,61.6402287366,16.2615415947,2183,Bollnäs
Ldt,Lindefallet,61.4897572495,16.9408561622,2184,Hudiksvall
Myra,Myra,61.5065373462,16.9872545858,2184,Hudiksvall
Loc,Locket,61.5627215125,16.9633574567,2184,Hudiksvall
Boda,Boda,61.5904846664,17.00806421,2184,Hudiksvall
Id,Iggesund,61.6447875134,17.0813644331,2184,Hudiksvall
xHkl,Hudiksvall (xHkl),61.7039182677,17.083419579,2184,Hudiksvall
Hkl,Hudiksvall,61.7246637258,17.1091816131,2184,Hudiksvall
xFsa,Forsa,61.7344376265,16.9455954821,2184,Hudiksvall
xNv,Näsviken,61.7562354021,16.8704262709,2184,Hudiksvall
xSdu,Sandudden,61.7822526994,16.701764543,2184,Hudiksvall
xFos,Fredriksfors,61.785734306,16.6203185781,2184,Hudiksvall
xDo,Delsbo,61.7976518297,16.554852664,2184,Hudiksvall
xLba,Långbacka,61.8012606874,16.4515405675,2184,Hudiksvall
Via,Via,61.8079395268,17.1910795829,2184,Hudiksvall
Sten,Stegsskogen,61.8479460737,17.2018414139,2184,Hudiksvall
Jå,Juån,62.3692451136,15.5622724576,2260,Ånge
Öv,Östavall,62.4293041903,15.4731937596,2260,Ånge
Bog,Bodaborg,62.4593481575,16.3755575106,2260,Ånge
To,Torpshammar,62.4727105744,16.3354008174,2260,Ånge
Ay,Alby,62.4901484397,15.4747003557,2260,Ånge
Ljv,Ljungaverk,62.4955830454,16.0674299446,2260,Ånge
Ft,Fränsta,62.4960126034,16.1674488535,2260,Ånge
Ljun,Ljungaverks lastplats,62.4961458694,16.0783005536,2260,Ånge
Jbg,Johannisberg,62.5039963312,16.0288801414,2260,Ånge
Cas,Callans såg,62.5134747476,15.9930438296,2260,Ånge
Osö,Ovansjö,62.517151163,15.5937638807,2260,Ånge
Åg,Ånge,62.5237177962,15.65683866,2260,Ånge
Ågy,Ångebyn,62.5241547757,15.6099308778,2260,Ånge
Åggb,Ånge godsbangård,62.5254256689,15.6428101274,2260,Ånge
Ei,Erikslund,62.5273896737,15.9125596952,2260,Ånge
Mdl,Moradal,62.5638176203,15.5476949129,2260,Ånge
Dy,Dysjön,62.627965709,15.5155405899,2260,Ånge
Slbk,Solbacka,62.5045619846,17.3601238869,2262,Timrå
Hsy,Hussjöby,62.5474798345,17.6057462133,2262,Timrå
Sårs,Söråkers södra,62.5499333851,17.4404811707,2262,Timrå
Sen,Stavreviken,62.5535118117,17.4065708127,2262,Timrå
Hän,Häggsjön,62.574522286,17.7314099439,2280,Härnösand
Hnl,Hällenyland,62.6029787895,17.7882112261,2280,Härnösand
Hsd,Härnösand central,62.6352730375,17.9283862068,2280,Härnösand
Mbv,Murbergsviken,62.6539263126,17.9272604939,2280,Härnösand
Äsb,Älandsbro,62.6764019178,17.844732793,2280,Härnösand
Svj,Svedje,62.6899367777,17.8861100471,2280,Härnösand
On,Oringen,62.7808518828,17.9244988759,2280,Härnösand
Möl,Mörtsal,62.7824547932,17.9260306728,2280,Härnösand
Möln,Mörtsal norra,62.7959566599,17.9194838693,2280,Härnösand
Vda,Veda,62.7959805025,17.9193823873,2280,Härnösand
Gön,Gårdsjön,62.1984377435,17.3789369898,2281,Sundsvall
Maj,Maj,62.233129847,17.4013616017,2281,Sundsvall
Sik,Svartvik,62.3227211981,17.3673312837,2281,Sundsvall
Stoö,Stockviksverkens övre,62.3305476434,17.3644328356,2281,Sundsvall
Ston,Stockviksverkens nedre,62.3471428903,17.360772944,2281,Sundsvall
Vm,Vattjom,62.3672700609,17.0057528095,2281,Sundsvall
Töv,Töva,62.3737412948,17.1098097794,2281,Sundsvall
Nsö,Nedansjö,62.374727912,16.8524693083,2281,Sundsvall
Suc,Sundsvall central,62.3865741778,17.3148892716,2281,Sundsvall
Suv,Sundsvall Västra,62.3894810624,17.2933465496,2281,Sundsvall
Suvå,Sundsvalls västra,62.3895406616,17.2935445912,2281,Sundsvall
Tud,Tunadal,62.4057015854,17.3883251096,2281,Sundsvall
